Отрасль экономики;ИНН;Год;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;reg;kredit;teh;market;staff;psich;ability;turn;finn;Z25;Z35;Bankrupt
Сельское хозяйство;2361002289;2016;0.0;0.5;1.0;0.75;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2361000789;2014;0.0;0.5;0.5;0.0;0.5;0.25;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2361000789;2015;0.0;0.5;1.0;0.0;0.5;0.25;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2361000789;2016;0.0;0.5;1.0;0.75;0.5;0.25;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2310081966;2014;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2308124404;2014;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2361003684;2014;0.0;1.0;0.5;0.0;0.0;0.5;1.0;0.25;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.25;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2361003684;2015;0.0;1.0;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2361000563;2014;0.0;0.5;1.0;0.0;0.5;0.5;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2361000563;2015;0.0;0.5;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2317042814;2014;0.0;0.5;0.5;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2353023768;2017;0.0;0.5;0.5;0.25;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2335012812;2016;0.0;0.5;1.0;0.75;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2335012812;2017;0.0;0.0;0.5;0.25;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2311053009;2015;0.0;0.5;1.0;0.0;0.5;0.75;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2311053009;2016;0.0;0.5;1.0;0.75;0.5;0.5;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;1.0;0.5;0.25;0.5;0.0;0.25;0.0;0.25;0.25;0
Сельское хозяйство;2311053009;2017;0.0;0.5;0.5;0.25;0.5;0.5;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.25;0.5;0.25;0.5;0.0;0.0;0.0;0.0;0.25;1
Сельское хозяйство;2303001543;2014;0.0;0.5;0.5;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2303001543;2015;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2303001543;2016;0.0;0.5;1.0;0.75;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2303001543;2017;0.0;0.5;0.5;0.25;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2330012696;2017;0.0;0.5;0.5;0.25;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2330003934;2017;0.0;0.5;0.5;0.25;0.5;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;1.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;1.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2333010270;2014;0.0;0.5;0.5;0.0;0.5;0.75;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2333010270;2015;0.0;0.5;1.0;0.75;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2350011362;2017;0.0;0.5;0.5;0.25;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2303020049;2014;0.0;0.5;0.5;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2303020049;2015;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2303020049;2016;0.0;0.5;1.0;0.75;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2303020049;2017;0.0;0.5;0.5;0.25;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2319030613;2009;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2301040064;2009;0.0;0.0;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2350010062;2009;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2335015370;2009;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2306030895;2009;0.0;0.5;1.0;0.0;0.5;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2303024420;2009;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2331015481;2009;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2301013832;2009;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2361002610;2009;0.0;0.5;1.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2345011092;2009;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2314021157;2009;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2361002289;2009;0.0;1.0;1.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2303001543;2009;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2333010270;2009;0.0;0.5;1.0;0.0;0.5;0.75;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2303020049;2009;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;1
Строительство;2373010044;2016;0.0;0.5;0.5;0.75;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;1
Строительство;2373010044;2017;0.0;0.5;0.5;0.25;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Строительство;2311117301;2014;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.25;0.0;0.25;0.0;0.5;0.0;0.0;0.25;0.0;0.0;1
Строительство;2311117301;2015;0.0;0.5;0.5;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.25;0.25;0.0;0.25;0.0;0.5;0.0;0.0;0.25;0.0;0.0;1
Строительство;2311117301;2016;0.0;0.5;0.5;0.75;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.25;0.0;0.25;0.0;0.5;0.0;0.0;0.25;0.0;0.0;1
Строительство;2311117301;2017;0.0;0.5;0.5;0.25;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.25;1.0;0.0;0.0;0.25;0.25;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.25;0.0;0.0;1
Строительство;2348020401;2014;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Строительство;2348020401;2015;0.0;0.5;0.5;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Строительство;2348020401;2016;0.0;0.5;0.5;0.75;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;1
Строительство;2317024124;2014;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Строительство;2317024124;2015;0.0;0.5;0.5;0.0;0.5;0.0;0.0;0.0;1.0;0.5;0.5;0.5;0.0;0.0;0.0;0.75;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;1.0;0.25;0.25;0.25;0.0;0.25;0.5;0.5;0.0;0.25;0.25;0.25;1
Строительство;2317024124;2016;0.0;0.5;0.5;0.75;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Строительство;2364003386;2016;0.0;0.5;0.5;0.75;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Строительство;2364003386;2017;0.0;0.5;0.5;0.25;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Строительство;5263058377;2017;0.0;0.5;0.5;0.25;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Строительство;2319003803;2014;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Строительство;2319003803;2015;0.0;0.5;0.5;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Строительство;2303020779;2016;0.0;0.0;0.5;0.75;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Строительство;2303020779;2017;0.0;0.0;0.5;0.25;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Строительство;2308149198;2014;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Строительство;2308149198;2015;0.0;0.5;0.5;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Строительство;2308149198;2016;0.0;0.5;0.5;0.75;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Строительство;2308149198;2017;0.0;0.5;0.5;0.25;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
